Vertex1,Vertex2,Type,Date,Text,Link,Likes,Quotes,Retweets,Comments
@BestBuy,https://twitter.com/BestBuy/status/1404879065211867138#m,Posted,"Jun 15, 2021 · 7:10 PM UTC",What a great show. What was your favorite announcement during #E32021?,https://twitter.com/BestBuy/status/1404879065211867138#m,64,0,8,37
@BestBuy,https://twitter.com/BestBuy/status/1404831574592471045#m,Posted,"Jun 15, 2021 · 4:02 PM UTC","Adventure awaits. Pre-order Pokemon Brilliant Diamond and Pokemon Shining Pearl, available on 11/19/21. https://bby.me/haygqz",https://twitter.com/BestBuy/status/1404831574592471045#m,39,0,9,7
@BestBuy,https://twitter.com/BestBuy/status/1404506424189734915#m,Posted,"Jun 14, 2021 · 6:30 PM UTC",Let the games continue. Pre-order some of the year's biggest titles and pick up bonuses you can't find anywhere else. #E32021 https://bby.me/g6zce4,https://twitter.com/BestBuy/status/1404506424189734915#m,44,0,6,23
@BestBuy,https://twitter.com/BestBuy/status/1404476223456038914#m,Posted,"Jun 14, 2021 · 4:30 PM UTC","Just announced, Beats Studio Buds.  True wireless and noise cancelling, these are made for music.",https://twitter.com/BestBuy/status/1404476223456038914#m,115,0,24,14
@BestBuy,https://twitter.com/BestBuy/status/1404465231481421826#m,Posted,"Jun 14, 2021 · 3:46 PM UTC",You got this. Probably. Pre-order Marvel's Guardians of the Galaxy and get an exclusive $10 Best Buy Gift Card. #E32021 https://bby.me/cyfgnm,https://twitter.com/BestBuy/status/1404465231481421826#m,68,1,13,10
@BestBuy,https://twitter.com/BestBuy/status/1404165234747707393#m,Posted,"Jun 13, 2021 · 7:54 PM UTC",Get ready to race on 11/9/21. Pre-order Forza Horizon 5 and get an exclusive $10 Best Buy Gift Card. #XboxBethesda https://bby.me/btykbd,https://twitter.com/BestBuy/status/1404165234747707393#m,38,1,9,9
@BestBuy,https://twitter.com/BestBuy/status/1404155165364690951#m,Posted,"Jun 13, 2021 · 7:14 PM UTC",Get ready for a new adventure. Pre-order Mario + Rabbids Sparks of Hope on Nintendo Switch. #MarioRabbids,https://twitter.com/BestBuy/status/1404155165364690951#m,37,0,4,4
@BestBuy,https://twitter.com/BestBuy/status/1404146107043790849#m,Posted,"Jun 13, 2021 · 6:38 PM UTC","Get in on the action. Pre-order Battlefield 2042, releasing on 10/22/21. https://bby.me/kntxfa",https://twitter.com/BestBuy/status/1404146107043790849#m,53,0,10,14
@BestBuy,https://twitter.com/BestBuy/status/1403849707055718402#m,Posted,"Jun 12, 2021 · 11:00 PM UTC",Pick a video game doggo you'd give all the treats and pets to.,https://twitter.com/BestBuy/status/1403849707055718402#m,34,1,4,18
@BestBuy,https://twitter.com/BestBuy/status/1403472107107872768#m,Posted,"Jun 11, 2021 · 10:00 PM UTC",You know it’s special when you plug it into HDMI 1.,https://twitter.com/BestBuy/status/1403472107107872768#m,277,8,35,48
@BestBuy,https://twitter.com/BestBuy/status/1403411713815371787#m,Posted,"Jun 11, 2021 · 6:00 PM UTC","Declaring your identity takes bravery. Tech helps create safe spaces for LGBTQIA+ people. Best Buy is proud to offer the tech this community relies on to find, help protect and celebrate each other. https://bby.me/76vxfc #MoreofThis #Pride",https://twitter.com/BestBuy/status/1403411713815371787#m,22,0,3,19
@BestBuy,https://twitter.com/BestBuy/status/1403366135324712967#m,Posted,"Jun 11, 2021 · 2:58 PM UTC",We’re getting ready for #E32021. What are you most excited to hear about? https://bby.me/jsqjw8,https://twitter.com/BestBuy/status/1403366135324712967#m,76,0,15,43
@BestBuy,https://twitter.com/BestBuy/status/1403004027198115840#m,Posted,"Jun 10, 2021 · 3:00 PM UTC",So why exactly is 5G the next big thing? We’re glad you asked. Check out this video. https://bby.me/rasrmd,https://twitter.com/BestBuy/status/1403004027198115840#m,32,1,4,75
@BestBuy,https://twitter.com/BestBuy/status/1402717132882857987#m,Posted,"Jun 9, 2021 · 8:00 PM UTC","If a tree falls in the woods, and the only one around to hear it is wearing noise-canceling headphones, does it make a sound?",https://twitter.com/BestBuy/status/1402717132882857987#m,90,3,4,63
@BestBuy,https://twitter.com/BestBuy/status/1402641649214185474#m,Posted,"Jun 9, 2021 · 3:00 PM UTC",Stay connected with the all-new Amazon Echo Show devices. Available now with improved camera for video calling.,https://twitter.com/BestBuy/status/1402641649214185474#m,29,0,5,9
@BestBuy,https://twitter.com/BestBuy/status/1401947069112197126#m,Posted,"Jun 7, 2021 · 5:00 PM UTC","Got our phone, waterproof Bluetooth speaker and portable charger. Let’s hit the pool.",https://twitter.com/BestBuy/status/1401947069112197126#m,45,1,5,13
@BestBuy,https://twitter.com/BestBuy/status/1401222287605571584#m,Posted,"Jun 5, 2021 · 5:00 PM UTC",The internet has really expanded our knowledge of cute animals.,https://twitter.com/BestBuy/status/1401222287605571584#m,79,2,9,15
@BestBuy,https://twitter.com/BestBuy/status/1401192085789708288#m,Posted,"Jun 5, 2021 · 3:00 PM UTC","Let’s hear it for the #BestBuyCollegeCrew, and all grads in the class of 2021.",https://twitter.com/BestBuy/status/1401192085789708288#m,54,0,7,10
@BestBuy,https://twitter.com/BestBuy/status/1400911236750000131#m,Posted,"Jun 4, 2021 · 8:24 PM UTC","Introducing a Teen Tech Center and PopSockets collab, with designs from LGBTQIA+ teens. Tech is a vital tool of expression for the LGBTQIA+ community. 50% of sales go back to TTC for more opportunities. #MoreOfThis #Pride",https://twitter.com/BestBuy/status/1400911236750000131#m,27,3,6,19
@BestBuy,https://twitter.com/BestBuy/status/1400104929130393603#m,Posted,"Jun 2, 2021 · 3:00 PM UTC","A Blue Shirt, a Geek Squad Agent and a customer walk up to a sound bar. Then they enjoy some really crisp audio.",https://twitter.com/BestBuy/status/1400104929130393603#m,71,0,3,29
@BestBuy,https://twitter.com/BestBuy/status/1399742545425408004#m,Posted,"Jun 1, 2021 · 3:00 PM UTC",Having a hard time with your hard drive? Agent Schroeder is here to help you upgrade. https://bby.me/seuh6,https://twitter.com/BestBuy/status/1399742545425408004#m,29,0,6,8
@BestBuy,https://twitter.com/BestBuy/status/1399365048275963907#m,Posted,"May 31, 2021 · 2:00 PM UTC","This Memorial Day, please take time to think about those we’ve lost.",https://twitter.com/BestBuy/status/1399365048275963907#m,159,1,17,10
@BestBuy,https://twitter.com/BestBuy/status/1399044180391993345#m,Posted,"May 30, 2021 · 4:45 PM UTC",What’s the secret to winning at Indy? Blue shells.,https://twitter.com/BestBuy/status/1399044180391993345#m,90,2,7,36
@BestBuy,https://twitter.com/BestBuy/status/1398292993308696577#m,Posted,"May 28, 2021 · 3:00 PM UTC","Examining the creative process is what drives @HrishiHirway. In his podcast, @SongExploder, he breaks down songs to reveal deeper truths about the artists. Tech empowers us to create, inspiring others to do the same. #AAPIHM #MoreofThis",https://twitter.com/BestBuy/status/1398292993308696577#m,27,0,2,6
@BestBuy,https://twitter.com/BestBuy/status/1398006093364695040#m,Posted,"May 27, 2021 · 8:00 PM UTC",Think we’ll take our video games outside today.,https://twitter.com/BestBuy/status/1398006093364695040#m,189,0,10,51
@BestBuy,https://twitter.com/BestBuy/status/1397930601311707145#m,Posted,"May 27, 2021 · 3:00 PM UTC","Diversability was founded by @ImTiffanyYu to celebrate disability pride. Through the power of this community, many of its members dream bigger. Inclusive tech empowers underestimated groups to defy, and change, expectations. #AAPIHM #MoreofThis",https://twitter.com/BestBuy/status/1397930601311707145#m,30,1,4,8
@BestBuy,https://twitter.com/BestBuy/status/1397568208970805248#m,Posted,"May 26, 2021 · 3:00 PM UTC",Let Agent Bennet show you how to get your phone squeaky clean. https://bby.me/kyupp,https://twitter.com/BestBuy/status/1397568208970805248#m,26,1,4,16
@BestBuy,https://twitter.com/BestBuy/status/1396511240336285700#m,Posted,"May 23, 2021 · 5:00 PM UTC",*Battery at 1%* Time to live on the edge.,https://twitter.com/BestBuy/status/1396511240336285700#m,93,4,18,26
@BestBuy,https://twitter.com/BestBuy/status/1396148857231249410#m,Posted,"May 22, 2021 · 5:00 PM UTC",The best thing about LEGO sets?  They can be anything you can imagine.,https://twitter.com/BestBuy/status/1396148857231249410#m,33,0,8,9
@BestBuy,https://twitter.com/BestBuy/status/1395831767207071744#m,Posted,"May 21, 2021 · 8:00 PM UTC",You know what goes great with eggs? An induction cooktop.,https://twitter.com/BestBuy/status/1395831767207071744#m,58,2,5,29
@BestBuy,https://twitter.com/BestBuy/status/1395786469327835145#m,Posted,"May 21, 2021 · 5:00 PM UTC",iMac. Transformed by the Apple M1 chip.,https://twitter.com/BestBuy/status/1395786469327835145#m,59,1,11,11
